date,value,return,cum_return,rolling_max,drawdown
2026-01-29,1117639.594612958,-0.012897047393676586,0.11763959461295825,1154105.6030624066,-0.031596769266769506
2026-01-30,1110995.3596129578,-0.005944881545021707,0.11099535961295803,1154105.6030624066,-0.037353811761294875
2026-02-02,1087053.4266129578,-0.02154998469871261,0.08705342661295812,1154105.6030624066,-0.058098822388112994
2026-02-03,1091710.4781463011,0.0042841054720315075,0.0917104781463014,1154105.6030624066,-0.05406361839899291
2026-02-04,1094928.470146301,0.0029476606338558753,0.09492847014630112,1154105.6030624066,-0.051275318964815526
2026-02-05,1092109.167146301,-0.002574874137324601,0.09210916714630102,1154105.6030624066,-0.05371816560945453
2026-02-06,1084553.242146301,-0.006918653580890277,0.08455324214630111,1154105.6030624066,-0.06026516181149206
2026-02-09,1098201.286146301,0.012584023973770897,0.09820128614630108,1154105.6030624066,-0.048439516078740176
2026-02-10,1090552.4686473731,-0.006964859352667885,0.0905524686473731,1154105.6030624066,-0.05506700101480831
2026-02-11,1089679.299647373,-0.0008006666575917087,0.08967929964737276,1154105.6030624066,-0.05582357736075385
2026-02-12,1087306.456647373,-0.0021775608665483004,0.08730645664737291,1154105.6030624066,-0.05787957898981064
2026-02-13,1075725.849647373,-0.010650729542900028,0.07572584964737272,1154105.6030624066,-0.06791384879083323
2026-02-24,1080383.295647373,0.004329584532645203,0.08038329564737268,1154105.6030624066,-0.06387830300746514
2026-02-25,1083827.3776473731,0.003187833441960386,0.0838273776473728,1154105.6030624066,-0.06089410295604754
2026-02-26,1080252.9656473729,-0.00329795322919324,0.0802529656473725,1154105.6030624066,-0.0639912302817581
2026-02-27,1086912.595647373,0.006164880089923441,0.08691259564737264,1154105.6030624066,-0.05822084845332848
2026-03-02,1087790.336647373,0.0008075543548899944,0.08779033664737246,1154105.6030624066,-0.05746031059815227
2026-03-03,1081953.0163329644,-0.005366218211130147,0.08195301633296403,1154105.6030624066,-0.06251818424413341
2026-03-04,1076976.5183329643,-0.004599550927698148,0.07697651833296404,1154105.6030624066,-0.06683017959949349
2026-03-05,1082072.3013329643,0.004731563700095975,0.08207230133296406,1154105.6030624066,-0.06241482715126132
2026-03-06,1085881.5683329643,0.0035203442462277135,0.0858815683329639,1154105.6030624066,-0.05911420458267475
2026-03-09,1088000.2723329642,0.001951137271122949,0.08800027233296381,1154105.6030624066,-0.05727840723936583
2026-03-10,1093569.9823221257,0.005119217458667169,0.09356998232212543,1154105.6030624066,-0.05245241040304314
2026-03-11,1101641.6723221259,0.007381045685672882,0.10164167232212562,1154105.6030624066,-0.04545851835487871
2026-03-12,1104017.2393221257,0.0021563881066630763,0.10401723932212548,1154105.6030624066,-0.04340015645654266
2026-03-13,1101270.4323221259,-0.00248801096773299,0.10127043232212563,1154105.6030624066,-0.04578018735901049
2026-03-16,1096592.1903221258,-0.0042480410466806395,0.0965921903221254,1154105.6030624066,-0.049833752290665286
2026-03-17,1094779.5933221257,-0.0016529362656391156,0.09477959332212538,1154105.6030624066,-0.051404316539890284
2026-03-18,1093605.4983221258,-0.0010724487441687858,0.0936054983221255,1154105.6030624066,-0.052421636789341045
2026-03-19,1083600.0373221259,-0.00914905879254524,0.08360003732212573,1154105.6030624066,-0.061091086944899176
2026-03-20,1089003.5523221258,0.004986632349472275,0.08900355232212553,1154105.6030624066,-0.05640909338585074
